frame_idx,timestamp,az,el
232,00:39:40.847622,-1.9694229,1.3964092
233,00:39:40.865075,-1.9784515,1.3974664
234,00:39:40.883654,-1.9727122,1.3934166
235,00:39:40.902567,-1.9630845,1.3883827
236,00:39:40.921903,-1.9466194,1.3970726
237,00:39:40.940172,-1.9459137,1.3972969
238,00:39:40.958399,-1.9598991,1.3971584
239,00:39:40.976153,-1.9625387,1.3928771
240,00:39:40.994049,-1.978919,1.3864123
241,00:39:41.012155,-1.9517014,1.3911419
242,00:39:41.030489,-1.955807,1.3817447
243,00:39:41.047745,-1.9718913,1.387265
244,00:39:41.065879,-1.9677843,1.3822939
245,00:39:41.084269,-1.9921685,1.373888
246,00:39:41.102178,-1.9668614,1.3907762
247,00:39:41.120163,-1.9595385,1.3984796
248,00:39:41.138261,-1.9714234,1.3936694
249,00:39:41.155301,-1.9572777,1.3961661
250,00:39:41.172861,-1.9737716,1.3871155
251,00:39:41.189052,-1.9561676,1.3902483
252,00:39:41.206559,-1.9435694,1.3855878
253,00:39:41.224503,-1.9445347,1.390162
254,00:39:41.242863,-1.954116,1.3830225
255,00:39:41.262018,-1.9736949,1.391453
256,00:39:41.280085,-1.9772046,1.3760335
257,00:39:41.298324,-1.955677,1.3927345
258,00:39:41.316359,-1.9668182,1.3773111
259,00:39:41.333855,-1.9665947,1.3812239
260,00:39:41.351696,-1.9762328,1.3776867
261,00:39:41.369290,-1.9718163,1.3929142
262,00:39:41.386659,-1.9774439,1.4031919
263,00:39:41.404984,-1.9518872,1.3991983
264,00:39:41.422826,-1.9616152,1.3959377
265,00:39:41.441002,-1.9744515,1.38464
266,00:39:41.458888,-1.963601,1.3958228
267,00:39:41.476464,-1.9697796,1.3974386
268,00:39:41.494035,-1.9808106,1.379843
269,00:39:41.511638,-1.9760065,1.392329
270,00:39:41.529406,-1.9521382,1.4063466
271,00:39:41.547537,-1.9654002,1.3942742
272,00:39:41.565586,-1.9645226,1.3802987
273,00:39:41.584384,-1.9640881,1.390882
274,00:39:41.602255,-1.9679344,1.3959767
275,00:39:41.620195,-1.9622519,1.391529
276,00:39:41.638278,-1.9740467,1.3929837
277,00:39:41.655641,-1.9660672,1.3852482
278,00:39:41.673373,-1.956901,1.3965257
279,00:39:41.689675,-1.9544319,1.388917
280,00:39:41.707577,-1.9595253,1.387681
281,00:39:41.725310,-1.964493,1.3897552
282,00:39:41.743239,-1.9685678,1.3810004
283,00:39:41.760838,-1.9686182,1.3865902
284,00:39:41.778826,-1.9628127,1.4000444
285,00:39:41.797454,-1.9617928,1.4007375
286,00:39:41.815081,-1.96118,1.378948
287,00:39:41.832533,-1.9607432,1.390553
288,00:39:41.850073,-1.9476436,1.390559
289,00:39:41.867842,-1.9580212,1.403263
290,00:39:41.885229,-1.9716235,1.3932831
291,00:39:41.903555,-1.9666766,1.3880417
292,00:39:41.921792,-1.9633218,1.3970327
293,00:39:41.939715,-1.9858387,1.38086
294,00:39:41.957919,-1.9688463,1.3886061
295,00:39:41.976055,-1.9638027,1.4123498
296,00:39:41.993713,-1.967938,1.3840227
297,00:39:42.011343,-1.9702613,1.3863072
298,00:39:42.029759,-1.982589,1.381654
299,00:39:42.047985,-1.9747641,1.377394
300,00:39:42.065864,-1.958921,1.3834679
301,00:39:42.084471,-1.9668081,1.3890848
302,00:39:42.102424,-1.986274,1.3850986
303,00:39:42.120659,-1.9699152,1.3808072
304,00:39:42.138697,-1.961962,1.3834829
305,00:39:42.156542,-1.9803543,1.3809823
306,00:39:42.174749,-1.964209,1.3910415
307,00:39:42.193310,-1.964536,1.3930368
308,00:39:42.212383,-1.9683019,1.3880355
309,00:39:42.230463,-1.9735085,1.388989
310,00:39:42.247698,-1.9579368,1.391639
311,00:39:42.265763,-1.9717807,1.3940977
312,00:39:42.284656,-1.9669845,1.391025
313,00:39:42.302738,-1.9817673,1.3784515
314,00:39:42.320954,-1.9633594,1.3919286
315,00:39:42.337871,-1.9651117,1.394375
316,00:39:42.355094,-1.9609897,1.3969624
317,00:39:42.373001,-1.9648623,1.3975464
318,00:39:42.390911,-1.948356,1.3990532
319,00:39:42.408747,-1.9568396,1.396164
320,00:39:42.426630,-1.9600074,1.3882804
321,00:39:42.443224,-1.9671174,1.389026
322,00:39:42.460821,-1.9619434,1.3933973
323,00:39:42.479260,-1.950485,1.4014616
324,00:39:42.497523,-1.9846575,1.3840456
325,00:39:42.515600,-1.9524602,1.3949697
326,00:39:42.533273,-1.9713545,1.3936564
327,00:39:42.550824,-1.9582133,1.4031055
328,00:39:42.568418,-1.9621373,1.3934062
329,00:39:42.585818,-1.9599478,1.3850616
330,00:39:42.604511,-1.9840202,1.3892769
331,00:39:42.622227,-1.9574015,1.3827566
332,00:39:42.640130,-1.9881504,1.3856549
333,00:39:42.659070,-1.9724076,1.3776319
334,00:39:42.677645,-1.9647506,1.3846165
335,00:39:42.696015,-1.9737045,1.3825126
336,00:39:42.714127,-1.9656816,1.3888438
337,00:39:42.731964,-1.9633625,1.3891186
338,00:39:42.749634,-1.9555482,1.3930743
339,00:39:42.767310,-1.9705871,1.3894521
340,00:39:42.785068,-1.9826462,1.3994603
341,00:39:42.802928,-1.9740763,1.3869524
342,00:39:42.821246,-1.9662477,1.3942666
343,00:39:42.839034,-1.9713421,1.3817346
344,00:39:42.857203,-1.967237,1.3810098
345,00:39:42.875211,-1.956224,1.3805306
346,00:39:42.892889,-1.9544239,1.3801436
347,00:39:42.910978,-1.9519439,1.3840182
348,00:39:42.929301,-1.9449503,1.3934126
349,00:39:42.946973,-1.9531682,1.4028236
350,00:39:42.965446,-1.9517397,1.3879418
351,00:39:42.984975,-1.9670646,1.3881719
352,00:39:43.003302,-1.9618138,1.38779
353,00:39:43.023016,-1.9475867,1.3983344
354,00:39:43.042544,-1.9650209,1.3882136
355,00:39:43.061283,-1.9643469,1.3964722
356,00:39:43.079964,-1.9694477,1.3915074
357,00:39:43.098552,-1.9751976,1.395344
358,00:39:43.117321,-1.9968722,1.3836777
359,00:39:43.135413,-1.9624789,1.3791685
360,00:39:43.153778,-1.9587396,1.3879905
361,00:39:43.171825,-1.9614987,1.388241
362,00:39:43.189624,-1.9682188,1.3817589
363,00:39:43.207726,-1.9624767,1.3858285
364,00:39:43.226147,-1.9685544,1.3773031
365,00:39:43.243913,-1.9517553,1.3881497
366,00:39:43.261954,-1.9537585,1.3910329
367,00:39:43.279806,-1.9530262,1.3761202
368,00:39:43.297798,-1.959775,1.3888121
369,00:39:43.315882,-1.9592327,1.3890742
370,00:39:43.334181,-1.9444199,1.4003031
371,00:39:43.351769,-1.9635192,1.3950974
372,00:39:43.369780,-1.957745,1.3981314
373,00:39:43.387540,-1.9503462,1.3991001
374,00:39:43.404153,-1.9623024,1.3819958
375,00:39:43.421738,-1.9773129,1.3894376
376,00:39:43.438754,-1.9803797,1.3988652
377,00:39:43.455361,-1.9769216,1.4003792
378,00:39:43.472011,-1.9905188,1.3703065
379,00:39:43.491156,-1.9709138,1.3683238
380,00:39:43.507232,-1.9920819,1.3788198
381,00:39:43.523172,-1.969224,1.3864641
382,00:39:43.539155,-1.965293,1.3833759
383,00:39:43.556099,-1.9716605,1.3831338
384,00:39:43.572946,-1.9646363,1.395786
385,00:39:43.589474,-1.9806819,1.3869146
386,00:39:43.606360,-1.9590408,1.3970006
387,00:39:43.623486,-1.9793582,1.387773
388,00:39:43.640355,-1.9778181,1.3915259
389,00:39:43.657543,-1.9692881,1.3754863
390,00:39:43.674838,-1.9594643,1.3825653
391,00:39:43.692320,-1.9457054,1.388466
392,00:39:43.709534,-1.967712,1.3746654
393,00:39:43.727116,-1.9654089,1.3909671
394,00:39:43.745030,-1.9546103,1.3834538
395,00:39:43.762471,-1.9606745,1.3854686
396,00:39:43.779729,-1.9545069,1.3843863
397,00:39:43.797378,-1.9386706,1.4028194
398,00:39:43.814049,-1.964695,1.3883303
399,00:39:43.831041,-1.9461153,1.3983884
400,00:39:43.848708,-1.9440033,1.3979449
401,00:39:43.866188,-1.9744418,1.3905011
402,00:39:43.883752,-1.9751902,1.3939526
403,00:39:43.900854,-1.9817023,1.3876132
404,00:39:43.918163,-1.9651804,1.3988357
405,00:39:43.935670,-1.9785684,1.3878355
406,00:39:43.953328,-1.9529712,1.3986636
407,00:39:43.970970,-1.9577043,1.3913176
408,00:39:43.988773,-1.9578692,1.3832307
409,00:39:44.005986,-1.9651148,1.3862062
410,00:39:44.023794,-1.9571047,1.3917248
411,00:39:44.042491,-1.9675785,1.4002367
412,00:39:44.061035,-1.9685135,1.3944125
413,00:39:44.078599,-1.9534962,1.3751533
414,00:39:44.096478,-1.964817,1.3855085
415,00:39:44.114813,-1.9680734,1.382005
416,00:39:44.132250,-1.9603462,1.3849354
417,00:39:44.150417,-1.9678621,1.3818092
418,00:39:44.168490,-1.958849,1.3868636
419,00:39:44.186162,-1.9448206,1.3922384
420,00:39:44.205526,-1.961082,1.3890367
421,00:39:44.224031,-1.9524606,1.3886522
422,00:39:44.242821,-1.9667662,1.38692
423,00:39:44.260660,-1.9497652,1.3907399
424,00:39:44.278465,-1.9519165,1.3889709
425,00:39:44.296551,-1.9356768,1.3920872
426,00:39:44.314331,-1.9647694,1.3698297
427,00:39:44.331991,-1.9668115,1.3752751
428,00:39:44.350111,-1.9683872,1.370132
429,00:39:44.367550,-1.9635174,1.3824186
430,00:39:44.385578,-1.9766016,1.3832468
431,00:39:44.403982,-1.9625003,1.3824899
432,00:39:44.422400,-1.9480901,1.3961809
433,00:39:44.440052,-1.9683206,1.3897848
434,00:39:44.458305,-1.9622428,1.3839009
435,00:39:44.476356,-1.9711478,1.370079
436,00:39:44.493885,-1.9701903,1.3755429
437,00:39:44.511899,-1.9772731,1.3719516
438,00:39:44.530055,-1.968292,1.388241
439,00:39:44.547918,-1.9745154,1.3743993
440,00:39:44.566150,-1.9628143,1.377215
441,00:39:44.584327,-1.9586531,1.3778992
442,00:39:44.602217,-1.9710093,1.383903
443,00:39:44.620360,-1.9652841,1.3780959
444,00:39:44.638265,-1.9722178,1.3851242
445,00:39:44.655307,-1.9645274,1.3742464
446,00:39:44.672518,-1.9653497,1.3969069
447,00:39:44.689284,-1.9638308,1.3908184
448,00:39:44.706873,-1.9546857,1.3887005
449,00:39:44.724722,-1.9711224,1.3814409
450,00:39:44.743771,-1.9714543,1.388699
451,00:39:44.762409,-1.9554613,1.3822244
452,00:39:44.780453,-1.957952,1.373683
453,00:39:44.798898,-1.9517422,1.3797107
454,00:39:44.817433,-1.9661988,1.3859205
455,00:39:44.834957,-1.9869432,1.3802357
456,00:39:44.853120,-1.9702659,1.3823701
457,00:39:44.871087,-1.9724019,1.3857136
458,00:39:44.888839,-1.9540148,1.3931901
459,00:39:44.906640,-1.9548937,1.3884165
460,00:39:44.924501,-1.950608,1.3841994
461,00:39:44.943326,-1.9579127,1.397144
462,00:39:44.961751,-1.9687085,1.3891199
463,00:39:44.980323,-1.9742414,1.3834057
464,00:39:44.998976,-1.9699478,1.3842854
465,00:39:45.017518,-1.9868717,1.3856498
466,00:39:45.035633,-1.9647846,1.3942385
467,00:39:45.054337,-1.961548,1.3925022
468,00:39:45.072330,-1.9681785,1.3785046
469,00:39:45.089839,-1.9737464,1.3865868
470,00:39:45.107511,-1.9528224,1.3849106
471,00:39:45.125548,-1.9818262,1.3892782
472,00:39:45.144734,-1.9748068,1.390894
473,00:39:45.163372,-1.967506,1.3872663
474,00:39:45.182809,-1.9691012,1.3950105
475,00:39:45.201530,-1.9566758,1.3858345
476,00:39:45.219730,-1.9599481,1.3795295
477,00:39:45.237973,-1.9810724,1.3851385
478,00:39:45.255469,-1.9629099,1.3934411
479,00:39:45.273826,-1.965482,1.3869767
480,00:39:45.291056,-1.9700909,1.3759353
481,00:39:45.308516,-1.9585433,1.3783326
482,00:39:45.327247,-1.9760722,1.3798864
483,00:39:45.345822,-1.9738873,1.3814521
484,00:39:45.363711,-1.9695885,1.3971438
485,00:39:45.381728,-1.9718556,1.3926915
486,00:39:45.398769,-1.9721608,1.390379
487,00:39:45.415433,-1.9581901,1.4004365
488,00:39:45.432400,-1.9721065,1.3880407
489,00:39:45.449291,-1.960841,1.3929905
490,00:39:45.466472,-1.9786506,1.3853488
491,00:39:45.484398,-1.9788342,1.3860649
492,00:39:45.501636,-1.9644678,1.3846955
493,00:39:45.518184,-1.9519157,1.3912456
494,00:39:45.534305,-1.95683,1.3910007
495,00:39:45.551699,-1.9627674,1.3843219
496,00:39:45.568751,-1.9625723,1.380266
497,00:39:45.585815,-1.9558988,1.3869184
498,00:39:45.603565,-1.9709578,1.3764266
499,00:39:45.621095,-1.9686295,1.3912183
500,00:39:45.637849,-1.9605947,1.3894442
501,00:39:45.654716,-1.9648044,1.3837464
502,00:39:45.671919,-1.9667727,1.3857247
503,00:39:45.689413,-1.965441,1.3852468
504,00:39:45.707473,-1.9704742,1.3930354
505,00:39:45.725822,-1.969284,1.3844223
506,00:39:45.743894,-1.9708842,1.392022
507,00:39:45.762224,-1.9522922,1.3884327
508,00:39:45.779824,-1.9694693,1.3826075
509,00:39:45.798084,-1.9707063,1.3831899
510,00:39:45.816280,-1.9562527,1.3910124
511,00:39:45.834590,-1.9604634,1.3948612
512,00:39:45.852665,-1.9617655,1.3940587
513,00:39:45.870642,-1.9663352,1.3795451
514,00:39:45.888652,-1.9396553,1.3855784
515,00:39:45.907141,-1.9694076,1.3866727
516,00:39:45.925226,-1.9683727,1.3787167
517,00:39:45.942929,-1.95963,1.3800373
518,00:39:45.960469,-1.9790741,1.384346
519,00:39:45.979025,-1.9579061,1.382783
520,00:39:45.997045,-1.9712936,1.3819077
521,00:39:46.015453,-1.9849684,1.3722708
522,00:39:46.034224,-1.9600663,1.3924835
523,00:39:46.052647,-1.9417784,1.3946178
524,00:39:46.071093,-1.9453984,1.3954303
525,00:39:46.089230,-1.9478462,1.383866
526,00:39:46.107356,-1.9650683,1.3905039
527,00:39:46.125371,-1.9592084,1.3800937
528,00:39:46.143422,-1.9587194,1.3787456
529,00:39:46.160814,-1.9516964,1.3788482
530,00:39:46.179210,-1.9523671,1.3751261
531,00:39:46.197573,-1.9579172,1.383388
532,00:39:46.215631,-1.9772654,1.3806279
533,00:39:46.233666,-1.9677548,1.3871624
534,00:39:46.251194,-1.9869592,1.3814268
535,00:39:46.268531,-1.977502,1.366829
536,00:39:46.285331,-1.971766,1.3874972
537,00:39:46.303379,-1.9555364,1.3954461
538,00:39:46.321031,-1.9655124,1.3757449
539,00:39:46.337472,-1.9651457,1.3908865
540,00:39:46.354850,-1.9599156,1.3937197
541,00:39:46.372778,-1.9603796,1.3919185
542,00:39:46.389742,-1.9582666,1.3869023
543,00:39:46.407534,-1.9674741,1.3864138
544,00:39:46.425234,-1.971405,1.36956
545,00:39:46.443285,-1.9520016,1.3920729
546,00:39:46.460657,-1.9605447,1.3815589
547,00:39:46.478211,-1.9685221,1.3959508
548,00:39:46.495890,-1.9625328,1.3765018
549,00:39:46.513583,-1.9708469,1.3860457
550,00:39:46.531074,-1.9656999,1.3918344
551,00:39:46.548699,-1.9495556,1.3972486
552,00:39:46.566212,-1.9520177,1.3885808
553,00:39:46.584345,-1.9644616,1.3837173
554,00:39:46.602412,-1.978934,1.3802719
555,00:39:46.620619,-1.9699279,1.391129
556,00:39:46.638733,-1.9666134,1.3856115
557,00:39:46.656968,-1.947899,1.387298
558,00:39:46.675252,-1.9528583,1.3882458
559,00:39:46.692698,-1.9601238,1.3870369
560,00:39:46.711038,-1.9661549,1.3884879
561,00:39:46.729446,-1.9637613,1.3775729
562,00:39:46.747299,-1.967646,1.3858817
563,00:39:46.765074,-1.9612303,1.3833983
564,00:39:46.783709,-1.965058,1.392858
565,00:39:46.802891,-1.959091,1.393661
566,00:39:46.822294,-1.963362,1.3903065
567,00:39:46.840721,-1.9536358,1.3847466
568,00:39:46.859318,-1.9529154,1.3969775
569,00:39:46.877484,-1.9582114,1.405982
570,00:39:46.895976,-1.9718282,1.4002947
571,00:39:46.913481,-1.9801745,1.3951242
572,00:39:46.930875,-1.9779174,1.3788381
573,00:39:46.948707,-1.9844414,1.3838946
574,00:39:46.967160,-1.9612743,1.3932799
575,00:39:46.985649,-1.9742386,1.3891714
576,00:39:47.004516,-1.9681497,1.3914204
577,00:39:47.022763,-1.9635167,1.3761978
578,00:39:47.041959,-1.9747505,1.3790715
579,00:39:47.060708,-1.9655741,1.3839144
580,00:39:47.079633,-1.958585,1.389684
581,00:39:47.098124,-1.9740708,1.3787248
582,00:39:47.116517,-1.9717659,1.3924351
583,00:39:47.134529,-1.9890065,1.3719504
584,00:39:47.152013,-1.976568,1.3785458
585,00:39:47.169862,-1.9705713,1.3898284
586,00:39:47.187849,-1.9588294,1.3830333
587,00:39:47.204415,-1.9578981,1.3894827
