frame_idx,timestamp,az,el
119,00:39:38.940786,-1.8634028,1.7276838
120,00:39:38.957832,-1.8662593,1.7058879
121,00:39:38.975361,-1.860995,1.7202598
122,00:39:38.991713,-1.8541374,1.7178183
123,00:39:39.008774,-1.8609064,1.7108588
124,00:39:39.026466,-1.8599129,1.7228153
125,00:39:39.043620,-1.8492384,1.7240261
126,00:39:39.061642,-1.855084,1.7191079
127,00:39:39.078726,-1.8572513,1.7080617
128,00:39:39.094956,-1.8537618,1.7080121
129,00:39:39.111787,-1.8664968,1.700109
130,00:39:39.128709,-1.8867393,1.7110014
131,00:39:39.144754,-1.8588915,1.7186015
132,00:39:39.161030,-1.8575661,1.7018859
133,00:39:39.177132,-1.8591521,1.7271233
134,00:39:39.193496,-1.888,1.71602
135,00:39:39.210882,-1.8555038,1.702852
136,00:39:39.226774,-1.8625215,1.719534
137,00:39:39.243180,-1.8670986,1.7118938
138,00:39:39.260231,-1.8665385,1.7024875
139,00:39:39.276610,-1.8513727,1.726496
140,00:39:39.293477,-1.8697653,1.7215889
141,00:39:39.310273,-1.8594918,1.7073218
142,00:39:39.327433,-1.8583238,1.7140049
143,00:39:39.345651,-1.8545923,1.7166307
144,00:39:39.363508,-1.8660173,1.7241013
145,00:39:39.381683,-1.8696992,1.71613
146,00:39:39.399612,-1.8597436,1.7127296
147,00:39:39.416816,-1.8695369,1.7073824
148,00:39:39.433923,-1.8767766,1.7167232
149,00:39:39.450570,-1.8648969,1.7070491
150,00:39:39.467214,-1.874661,1.7233361
151,00:39:39.483908,-1.8555388,1.7227392
152,00:39:39.500553,-1.8642721,1.7301493
153,00:39:39.516880,-1.8616028,1.7106826
154,00:39:39.532487,-1.842655,1.7230353
155,00:39:39.548246,-1.8593454,1.7449731
156,00:39:39.565026,-1.8756093,1.7228361
157,00:39:39.582606,-1.8684087,1.7135149
158,00:39:39.599076,-1.8631219,1.7049673
159,00:39:39.615478,-1.8518529,1.7196687
160,00:39:39.631927,-1.8591326,1.7103841
161,00:39:39.648509,-1.8620105,1.7216048
162,00:39:39.665274,-1.8656881,1.7335473
163,00:39:39.684567,-1.8663985,1.7162807
164,00:39:39.700716,-1.8668847,1.7284507
165,00:39:39.717493,-1.8437243,1.7239664
166,00:39:39.733305,-1.8455898,1.7076387
167,00:39:39.749878,-1.8541591,1.712667
168,00:39:39.765165,-1.8424171,1.7225171
169,00:39:39.780760,-1.8436886,1.7153976
170,00:39:39.796324,-1.8664501,1.7135774
171,00:39:39.812296,-1.8667309,1.6980202
172,00:39:39.827714,-1.8632286,1.7113545
173,00:39:39.843057,-1.8599277,1.7141955
174,00:39:39.858617,-1.8700233,1.70477
175,00:39:39.876564,-1.8501532,1.7259848
176,00:39:39.893397,-1.864968,1.7213513
177,00:39:39.910247,-1.8584908,1.723704
178,00:39:39.927524,-1.8532339,1.7203941
179,00:39:39.944398,-1.8652779,1.7300053
180,00:39:39.961738,-1.8763527,1.7294605
181,00:39:39.978885,-1.8538004,1.7179129
182,00:39:39.996814,-1.8584471,1.7414477
183,00:39:40.014935,-1.855761,1.7192512
184,00:39:40.031404,-1.8538165,1.7250504
185,00:39:40.049218,-1.8597659,1.7200863
186,00:39:40.066854,-1.8512373,1.7240343
187,00:39:40.083503,-1.8575411,1.7254443
188,00:39:40.099930,-1.8598646,1.714914
189,00:39:40.116393,-1.8462039,1.720665
190,00:39:40.133212,-1.8528227,1.7280587
191,00:39:40.150531,-1.84396,1.7145084
192,00:39:40.167344,-1.8543538,1.7177227
193,00:39:40.184388,-1.8504307,1.7208796
194,00:39:40.200991,-1.8483067,1.7177651
195,00:39:40.217195,-1.8372266,1.7221189
196,00:39:40.233416,-1.8649588,1.721173
197,00:39:40.250258,-1.870212,1.7190067
198,00:39:40.267822,-1.8635938,1.7214371
199,00:39:40.285357,-1.8782752,1.7200079
200,00:39:40.302657,-1.871199,1.7199657
201,00:39:40.320465,-1.8663621,1.7348983
202,00:39:40.338757,-1.851382,1.707081
203,00:39:40.357241,-1.8689815,1.7033343
204,00:39:40.374840,-1.8710152,1.7446338
205,00:39:40.392132,-1.8554637,1.7258086
206,00:39:40.409477,-1.8643167,1.720195
207,00:39:40.426777,-1.8487067,1.7113639
208,00:39:40.443376,-1.8651576,1.7226697
209,00:39:40.460637,-1.8648918,1.7273946
210,00:39:40.477598,-1.8688184,1.7279392
211,00:39:40.494546,-1.8686641,1.7205843
212,00:39:40.511442,-1.8467503,1.7162225
213,00:39:40.528534,-1.8645759,1.7206419
214,00:39:40.545634,-1.8797103,1.7125268
215,00:39:40.563198,-1.8729749,1.718908
216,00:39:40.579120,-1.8752204,1.7008063
217,00:39:40.596951,-1.8755059,1.7004044
218,00:39:40.614269,-1.8665918,1.714389
219,00:39:40.630998,-1.8704169,1.7253077
220,00:39:40.648470,-1.8819386,1.7206757
221,00:39:40.666071,-1.8825219,1.7315714
222,00:39:40.684173,-1.8865368,1.742176
223,00:39:40.702474,-1.8762741,1.7271233
224,00:39:40.721667,-1.8796909,1.7285502
225,00:39:40.739410,-1.8691885,1.7208054
226,00:39:40.757694,-1.8576845,1.7095058
227,00:39:40.776078,-1.8608937,1.7058864
228,00:39:40.794089,-1.8739712,1.7107544
229,00:39:40.811747,-1.8637905,1.7151623
230,00:39:40.829704,-1.8563298,1.7114604
231,00:39:40.847589,-1.8759906,1.7171323
232,00:39:40.865423,-1.8753986,1.7047166
233,00:39:40.883630,-1.8568093,1.7092319
234,00:39:40.902492,-1.8752973,1.7152247
235,00:39:40.921803,-1.8716803,1.7299213
236,00:39:40.940052,-1.8852042,1.7184939
237,00:39:40.958480,-1.8784201,1.7031748
238,00:39:40.976188,-1.8639425,1.7049395
239,00:39:40.993803,-1.8562478,1.7024337
240,00:39:41.012086,-1.8695694,1.7025152
241,00:39:41.030504,-1.8433856,1.707557
242,00:39:41.047694,-1.8494194,1.7025023
243,00:39:41.065845,-1.8693709,1.7042735
244,00:39:41.084197,-1.8569059,1.7062035
245,00:39:41.102128,-1.86116,1.7125784
246,00:39:41.120096,-1.8573737,1.7023396
247,00:39:41.138307,-1.8454344,1.7205279
248,00:39:41.155813,-1.8684282,1.7078817
249,00:39:41.173129,-1.8452097,1.7035314
250,00:39:41.189323,-1.8740274,1.7185186
251,00:39:41.206599,-1.8643961,1.7112832
252,00:39:41.224380,-1.8683295,1.701838
253,00:39:41.242904,-1.858412,1.714833
254,00:39:41.262001,-1.8814619,1.7113897
255,00:39:41.280048,-1.8696158,1.7109137
256,00:39:41.298335,-1.8694963,1.7155979
257,00:39:41.316465,-1.8739251,1.713613
258,00:39:41.333935,-1.8831573,1.7259135
259,00:39:41.351638,-1.8619885,1.7248545
260,00:39:41.369185,-1.8540324,1.743939
261,00:39:41.386614,-1.8559686,1.7145205
262,00:39:41.404872,-1.8765423,1.7269107
263,00:39:41.422866,-1.8594906,1.7259494
264,00:39:41.441071,-1.8617916,1.7196088
265,00:39:41.458934,-1.8601551,1.7314767
266,00:39:41.476506,-1.8632368,1.7143774
267,00:39:41.494169,-1.8630227,1.7314746
268,00:39:41.511752,-1.8590853,1.7172705
269,00:39:41.529489,-1.8647366,1.722463
270,00:39:41.547699,-1.8556693,1.7177882
271,00:39:41.565579,-1.8583623,1.7115746
272,00:39:41.584450,-1.8702581,1.7174981
273,00:39:41.602334,-1.852477,1.7210406
274,00:39:41.620248,-1.866081,1.7099441
275,00:39:41.638004,-1.8679317,1.7111349
276,00:39:41.655147,-1.8714242,1.7136414
277,00:39:41.673279,-1.8718269,1.738203
278,00:39:41.690168,-1.862784,1.7086413
279,00:39:41.707926,-1.8616421,1.7191129
280,00:39:41.725536,-1.8694242,1.7135985
281,00:39:41.743538,-1.8587847,1.706289
282,00:39:41.761143,-1.8577768,1.7036884
283,00:39:41.778928,-1.848242,1.7100501
284,00:39:41.796986,-1.8609483,1.7257514
285,00:39:41.814999,-1.8780477,1.7039756
286,00:39:41.832648,-1.8782485,1.7096534
287,00:39:41.849961,-1.8652343,1.7271736
288,00:39:41.867407,-1.8612957,1.7169473
289,00:39:41.885359,-1.8659363,1.7399406
290,00:39:41.903876,-1.8570131,1.7208102
291,00:39:41.921880,-1.8509969,1.7228346
292,00:39:41.939808,-1.8710554,1.705548
293,00:39:41.958008,-1.8662125,1.7178452
294,00:39:41.975996,-1.8691871,1.7112538
295,00:39:41.993618,-1.8727574,1.7054284
296,00:39:42.011406,-1.859028,1.7257087
297,00:39:42.029883,-1.8591304,1.7217952
298,00:39:42.047929,-1.8546821,1.725373
299,00:39:42.065928,-1.8722644,1.724607
300,00:39:42.084439,-1.873704,1.7267033
301,00:39:42.102474,-1.8610046,1.7303898
302,00:39:42.120622,-1.854135,1.70805
303,00:39:42.138625,-1.8552126,1.7272713
304,00:39:42.156605,-1.8607819,1.7224221
305,00:39:42.174643,-1.8600624,1.7093146
306,00:39:42.193261,-1.8496827,1.7172865
307,00:39:42.212411,-1.859809,1.7279885
308,00:39:42.229765,-1.8526485,1.724303
309,00:39:42.247407,-1.8621984,1.725018
310,00:39:42.265670,-1.855089,1.7185814
311,00:39:42.284554,-1.8637775,1.7112869
312,00:39:42.302830,-1.8564037,1.7190982
313,00:39:42.321078,-1.8503181,1.7165449
314,00:39:42.338416,-1.8557174,1.7203901
315,00:39:42.355713,-1.8644006,1.7309433
316,00:39:42.373142,-1.8538979,1.7147547
317,00:39:42.390985,-1.8479633,1.7290926
318,00:39:42.408664,-1.8673775,1.738581
319,00:39:42.426753,-1.8754828,1.7317679
320,00:39:42.443714,-1.8726016,1.7272575
321,00:39:42.461220,-1.8708456,1.7097061
322,00:39:42.479318,-1.8736396,1.7138567
323,00:39:42.497576,-1.8632545,1.7325761
324,00:39:42.515711,-1.860646,1.7214671
325,00:39:42.533344,-1.8680558,1.7325972
326,00:39:42.550769,-1.876456,1.7169164
327,00:39:42.568460,-1.866014,1.7289103
328,00:39:42.585655,-1.8547012,1.7241104
329,00:39:42.604387,-1.8561337,1.710175
330,00:39:42.622282,-1.8667402,1.7208501
331,00:39:42.640180,-1.8551321,1.7281737
332,00:39:42.659047,-1.854236,1.7237219
333,00:39:42.677783,-1.8636475,1.7334626
334,00:39:42.696042,-1.8702738,1.7198961
335,00:39:42.714145,-1.8656327,1.728775
336,00:39:42.731871,-1.8615277,1.7182155
337,00:39:42.749630,-1.8679173,1.7195368
338,00:39:42.767346,-1.8617483,1.7160624
339,00:39:42.785177,-1.8683927,1.7073398
340,00:39:42.802852,-1.8559881,1.7154864
341,00:39:42.821090,-1.8494405,1.7191741
342,00:39:42.839088,-1.840781,1.7191286
343,00:39:42.857133,-1.8532846,1.7131636
344,00:39:42.875270,-1.8500767,1.7136884
345,00:39:42.892991,-1.8678627,1.7184167
346,00:39:42.911036,-1.8738557,1.723744
347,00:39:42.929128,-1.8644719,1.7210901
348,00:39:42.946924,-1.856881,1.7244549
349,00:39:42.965387,-1.8740236,1.7267241
350,00:39:42.985074,-1.874923,1.7107944
351,00:39:43.003422,-1.8768686,1.7207928
352,00:39:43.022953,-1.852608,1.7066685
353,00:39:43.042448,-1.8547401,1.7206888
354,00:39:43.061067,-1.8741634,1.6973528
355,00:39:43.079964,-1.8527095,1.7057326
356,00:39:43.098595,-1.8355526,1.7329252
357,00:39:43.117234,-1.8525392,1.7269806
358,00:39:43.135262,-1.8597504,1.7412953
359,00:39:43.153820,-1.8702565,1.7149794
360,00:39:43.171575,-1.8675538,1.7270739
361,00:39:43.189715,-1.8499455,1.7322282
362,00:39:43.207811,-1.8640609,1.728162
363,00:39:43.226134,-1.8518672,1.7368685
364,00:39:43.244163,-1.8585277,1.706676
365,00:39:43.262285,-1.8630323,1.709362
366,00:39:43.279873,-1.8576195,1.7223074
367,00:39:43.297736,-1.8553965,1.7151575
368,00:39:43.315984,-1.866993,1.6991254
369,00:39:43.334100,-1.8805985,1.7169222
370,00:39:43.351638,-1.8721361,1.701213
371,00:39:43.369637,-1.8635778,1.7031205
372,00:39:43.387695,-1.8790247,1.7151272
373,00:39:43.404417,-1.8683867,1.715797
374,00:39:43.421808,-1.8627496,1.7032788
375,00:39:43.438633,-1.8653743,1.7051945
376,00:39:43.455645,-1.8607783,1.722022
377,00:39:43.471833,-1.8624214,1.7168396
378,00:39:43.488519,-1.8646042,1.7073762
379,00:39:43.505174,-1.8469992,1.7186352
380,00:39:43.522130,-1.8497407,1.7078264
381,00:39:43.539235,-1.8677396,1.7291625
382,00:39:43.556108,-1.8742054,1.7285113
383,00:39:43.572837,-1.8701754,1.7145003
384,00:39:43.589422,-1.8579402,1.7084334
385,00:39:43.606397,-1.8524318,1.7254841
386,00:39:43.623202,-1.8536625,1.7232308
387,00:39:43.640202,-1.8565698,1.7250118
388,00:39:43.657598,-1.8548229,1.732239
389,00:39:43.675009,-1.857295,1.718497
390,00:39:43.692236,-1.8696487,1.7137668
391,00:39:43.709624,-1.8632298,1.7016287
392,00:39:43.726787,-1.8619895,1.7215085
393,00:39:43.744673,-1.8460313,1.7239335
394,00:39:43.762669,-1.8570797,1.7296426
395,00:39:43.779747,-1.8450463,1.7070769
396,00:39:43.797229,-1.850277,1.7054064
397,00:39:43.814470,-1.8456324,1.7309837
398,00:39:43.831357,-1.8730847,1.7160412
399,00:39:43.848830,-1.8557544,1.7089262
400,00:39:43.866288,-1.8672042,1.7053912
401,00:39:43.883477,-1.8641046,1.7217395
402,00:39:43.901189,-1.8600516,1.7215183
403,00:39:43.918147,-1.8556182,1.7299676
404,00:39:43.935562,-1.8686541,1.7212269
405,00:39:43.953270,-1.8542941,1.7179885
406,00:39:43.971009,-1.8667912,1.7127595
407,00:39:43.988373,-1.8474,1.7221789
408,00:39:44.005563,-1.8501627,1.728678
409,00:39:44.023690,-1.8700426,1.7151976
410,00:39:44.042519,-1.8851688,1.7067683
411,00:39:44.060925,-1.9011023,1.7273924
412,00:39:44.078660,-1.8697544,1.7183012
413,00:39:44.096540,-1.8737727,1.7235713
414,00:39:44.114720,-1.8835521,1.7148907
415,00:39:44.132570,-1.8634229,1.7221063
416,00:39:44.150328,-1.8679631,1.7164822
417,00:39:44.168435,-1.85047,1.7252465
418,00:39:44.185987,-1.8605258,1.7172718
419,00:39:44.205588,-1.8534708,1.7081548
420,00:39:44.223979,-1.8586912,1.7143948
421,00:39:44.242982,-1.8580966,1.7059547
422,00:39:44.260816,-1.870338,1.7197852
423,00:39:44.278590,-1.864629,1.719362
424,00:39:44.296711,-1.8778639,1.7102163
425,00:39:44.314395,-1.8716526,1.727992
426,00:39:44.332126,-1.8579273,1.7339945
427,00:39:44.350208,-1.8605436,1.7226341
428,00:39:44.367592,-1.8586522,1.7236416
429,00:39:44.385541,-1.8714368,1.7219923
430,00:39:44.404048,-1.869009,1.7185426
431,00:39:44.422407,-1.8590713,1.7115022
432,00:39:44.440133,-1.8520939,1.733121
433,00:39:44.458085,-1.8493978,1.7212701
434,00:39:44.476435,-1.8547068,1.737875
435,00:39:44.493843,-1.8622005,1.7388594
436,00:39:44.512036,-1.8620723,1.7373519
437,00:39:44.530072,-1.8591557,1.702468
438,00:39:44.548035,-1.8509766,1.7240183
439,00:39:44.566226,-1.8466752,1.7205228
440,00:39:44.584359,-1.8499455,1.71677
441,00:39:44.602156,-1.8508881,1.7141504
442,00:39:44.620431,-1.8540289,1.7318463
443,00:39:44.637936,-1.8533236,1.7227942
444,00:39:44.654568,-1.8587546,1.7175329
445,00:39:44.672420,-1.8643107,1.7179185
446,00:39:44.689198,-1.8584085,1.7164817
447,00:39:44.707081,-1.8575332,1.706376
448,00:39:44.724647,-1.8503181,1.7093683
449,00:39:44.743738,-1.8614857,1.7038918
450,00:39:44.762475,-1.8702071,1.7280619
451,00:39:44.780589,-1.8594251,1.7264216
452,00:39:44.798813,-1.8464856,1.7321674
453,00:39:44.817277,-1.8591142,1.7276127
454,00:39:44.834876,-1.8874668,1.7136558
455,00:39:44.853126,-1.8700268,1.7278577
456,00:39:44.871205,-1.8564473,1.718406
457,00:39:44.888995,-1.8626255,1.7210084
458,00:39:44.906746,-1.8538522,1.7171152
459,00:39:44.924486,-1.8439331,1.7195508
460,00:39:44.943398,-1.8528047,1.7114713
461,00:39:44.961731,-1.8482499,1.7154827
462,00:39:44.980481,-1.86101,1.7151339
463,00:39:44.998902,-1.854635,1.7204406
464,00:39:45.017293,-1.8688123,1.699765
465,00:39:45.035710,-1.8478899,1.7175369
466,00:39:45.054326,-1.8506861,1.7212381
467,00:39:45.072405,-1.8683008,1.7126925
468,00:39:45.089387,-1.8642848,1.6983213
469,00:39:45.107440,-1.8536476,1.7337226
470,00:39:45.125620,-1.8665366,1.7211204
471,00:39:45.144684,-1.8619568,1.7177958
472,00:39:45.163376,-1.864219,1.7176614
473,00:39:45.182777,-1.8691173,1.7175137
474,00:39:45.201576,-1.8496662,1.7242986
475,00:39:45.219685,-1.8718939,1.7230746
476,00:39:45.238131,-1.857193,1.7246971
477,00:39:45.255493,-1.8627558,1.7270103
478,00:39:45.273975,-1.8657665,1.7236118
479,00:39:45.290917,-1.8656015,1.7212298
480,00:39:45.308761,-1.8707116,1.72897
481,00:39:45.327312,-1.865968,1.720958
482,00:39:45.345730,-1.859432,1.7276989
483,00:39:45.363469,-1.8656099,1.7241251
484,00:39:45.380654,-1.8696127,1.7184391
485,00:39:45.398238,-1.865514,1.7187443
486,00:39:45.415334,-1.8570385,1.7358632
487,00:39:45.432368,-1.8604393,1.7184372
488,00:39:45.449418,-1.8793321,1.7187364
489,00:39:45.466371,-1.8643789,1.7105255
490,00:39:45.484315,-1.8661916,1.7074971
491,00:39:45.501689,-1.8729308,1.7086525
492,00:39:45.517224,-1.8757794,1.7214494
493,00:39:45.534403,-1.8749342,1.7142377
494,00:39:45.551611,-1.8850873,1.7044934
495,00:39:45.568635,-1.8646725,1.7215462
496,00:39:45.585894,-1.8515546,1.7093493
497,00:39:45.603641,-1.8612425,1.7320324
498,00:39:45.621019,-1.8551733,1.7232741
499,00:39:45.638113,-1.8397293,1.711011
500,00:39:45.654796,-1.8581579,1.7120746
501,00:39:45.671991,-1.8687487,1.7176955
502,00:39:45.689495,-1.85605,1.7175624
503,00:39:45.707390,-1.8667822,1.7154844
504,00:39:45.725775,-1.8563058,1.7125425
505,00:39:45.743651,-1.8565761,1.7166632
506,00:39:45.762094,-1.8429765,1.7287688
507,00:39:45.779918,-1.8796726,1.7075427
508,00:39:45.798006,-1.8652844,1.7059036
509,00:39:45.816204,-1.8736249,1.7099421
510,00:39:45.834639,-1.8756781,1.7162992
511,00:39:45.852569,-1.8750986,1.7198056
512,00:39:45.870772,-1.8585186,1.7231779
513,00:39:45.888624,-1.8711176,1.7212881
514,00:39:45.907201,-1.8649535,1.723223
515,00:39:45.925286,-1.8695786,1.7117654
516,00:39:45.943254,-1.8648908,1.7221427
517,00:39:45.960532,-1.8636575,1.7232331
518,00:39:45.979024,-1.8570333,1.7155231
519,00:39:45.997108,-1.8491642,1.7026665
520,00:39:46.015370,-1.859334,1.719737
521,00:39:46.034325,-1.848002,1.724879
522,00:39:46.052588,-1.8559761,1.720859
523,00:39:46.071051,-1.8687918,1.7210436
524,00:39:46.089272,-1.8742387,1.7171204
525,00:39:46.107280,-1.863183,1.7128379
526,00:39:46.125286,-1.8546937,1.7125633
527,00:39:46.143311,-1.8547443,1.7120969
528,00:39:46.160885,-1.857128,1.7124145
529,00:39:46.179142,-1.8542728,1.7057077
530,00:39:46.197525,-1.8630162,1.7086731
531,00:39:46.215595,-1.8578334,1.7071767
532,00:39:46.233540,-1.8667696,1.7074535
533,00:39:46.251269,-1.8586676,1.7123034
534,00:39:46.268479,-1.8695562,1.7213362
535,00:39:46.285672,-1.8733909,1.7077845
536,00:39:46.303600,-1.8626623,1.7329923
537,00:39:46.320969,-1.8693359,1.7124605
538,00:39:46.338056,-1.8686999,1.7248468
539,00:39:46.354718,-1.8545263,1.7309419
540,00:39:46.372627,-1.8540308,1.714736
541,00:39:46.389860,-1.8644495,1.7182436
542,00:39:46.407483,-1.8907397,1.7167192
543,00:39:46.425057,-1.8784754,1.7077086
544,00:39:46.443000,-1.8900678,1.719261
545,00:39:46.460704,-1.864037,1.7213948
546,00:39:46.478297,-1.8617668,1.7125857
547,00:39:46.496017,-1.8604085,1.723981
548,00:39:46.513559,-1.8585911,1.7054288
549,00:39:46.530933,-1.8838708,1.7037383
550,00:39:46.548661,-1.865693,1.7059866
551,00:39:46.566222,-1.8634949,1.7183495
552,00:39:46.584372,-1.8689181,1.7244136
553,00:39:46.602373,-1.8564048,1.732539
554,00:39:46.620534,-1.8641399,1.7265675
555,00:39:46.638733,-1.8747979,1.7074106
556,00:39:46.656923,-1.8558221,1.7101717
557,00:39:46.675344,-1.84848,1.7096515
558,00:39:46.693208,-1.8650932,1.7268913
559,00:39:46.711326,-1.8664188,1.7271497
560,00:39:46.729349,-1.8714278,1.7198372
561,00:39:46.747302,-1.8567567,1.7316229
562,00:39:46.765140,-1.8673096,1.7283454
563,00:39:46.783607,-1.8670797,1.718332
564,00:39:46.802856,-1.8749348,1.7305303
565,00:39:46.822223,-1.857802,1.7229638
566,00:39:46.840613,-1.8608842,1.7120746
567,00:39:46.859335,-1.8595592,1.7094898
568,00:39:46.877611,-1.8617547,1.7125018
569,00:39:46.895898,-1.8741982,1.726763
570,00:39:46.913227,-1.866648,1.7180815
571,00:39:46.930988,-1.8793021,1.7145188
572,00:39:46.948674,-1.8607421,1.7216315
573,00:39:46.967226,-1.8642445,1.7114873
574,00:39:46.985764,-1.8559778,1.709548
575,00:39:47.004337,-1.8786701,1.7319477
576,00:39:47.023293,-1.8627534,1.7312049
577,00:39:47.041587,-1.8691695,1.7237847
578,00:39:47.060723,-1.8488616,1.7310002
579,00:39:47.079603,-1.8579919,1.725951
580,00:39:47.098010,-1.8644842,1.7441401
581,00:39:47.116450,-1.8730731,1.7284217
582,00:39:47.134413,-1.8554828,1.7120289
583,00:39:47.152187,-1.8759117,1.7340434
584,00:39:47.169931,-1.8804722,1.7227226
585,00:39:47.187793,-1.8761319,1.7175605
586,00:39:47.204940,-1.8649238,1.7185243
587,00:39:47.222385,-1.8749337,1.7008984
